DETAILSID,ORDERNUMBER,QUANTITYORDERED,PRODUCTCODE,PRICEEACH,SALES,DEALSIZEID
2364,10145,38,S50_4713,81.36,3091.68,
2365,10169,48,S50_4713,80.55,3866.4,
2366,10180,21,S50_4713,93.56,1964.76,
2367,10190,40,S50_4713,66.72,2668.8,
2368,10211,40,S50_4713,80.55,3222.0,
2369,10224,50,S50_4713,77.29,3864.5,
2370,10237,20,S50_4713,68.34,1366.8,
2371,10252,48,S50_4713,72.41,3475.68,
2372,10264,47,S50_4713,89.5,4206.5,
2373,10276,21,S50_4713,70.78,1486.38,
2374,10285,39,S50_4713,78.92,3077.88,
2375,10299,44,S50_4713,80.55,3544.2,
2376,10309,28,S50_4713,88.68,2483.04,
2377,10319,45,S50_4713,77.29,3478.05,
2378,10331,20,S50_4713,182.89,3657.8,
2379,10341,38,S50_4713,123.22,4682.36,
2380,10356,26,S50_4713,151.45,3937.7,
2381,10365,44,S50_4713,113.28,4984.32,
2382,10375,49,S50_4713,110.34,5406.66,
2383,10390,22,S50_4713,158.69,3491.18,
2384,10403,31,S50_4713,68.34,2118.54,
2385,10105,41,S700_1138,70.67,2897.47,
2386,10119,25,S700_1138,76.67,1916.75,
2387,10129,31,S700_1138,60.0,1860.0,
2388,10142,41,S700_1138,64.0,2624.0,
2389,10153,43,S700_1138,64.67,2780.81,
2390,10167,43,S700_1138,75.34,3239.62,
2391,10177,24,S700_1138,76.0,1824.0,
2392,10185,21,S700_1138,54.0,1134.0,
2393,10197,23,S700_1138,64.67,1487.41,
2394,10208,38,S700_1138,74.67,2837.46,
2395,10222,31,S700_1138,62.67,1942.77,
2396,10233,36,S700_1138,70.67,2544.12,
2397,10248,36,S700_1138,71.34,2568.24,
2398,10261,34,S700_1138,62.0,2108.0,
2399,10273,21,S700_1138,65.34,1372.14,
2400,10283,45,S700_1138,78.67,3540.15,
2401,10295,26,S700_1138,75.34,1958.84,
2402,10306,50,S700_1138,54.0,2700.0,
2403,10315,41,S700_1138,62.0,2542.0,
2404,10326,39,S700_1138,60.0,2340.0,
2405,10339,22,S700_1138,128.02,2816.44,
2406,10350,46,S700_1138,76.67,3526.82,
2407,10373,44,S700_1138,105.18,4627.92,
2408,10385,25,S700_1138,77.34,1933.5,
2409,10396,39,S700_1138,66.67,2600.13,
2410,10414,37,S700_1138,71.34,2639.58,
2411,10106,31,S700_1691,106.87,3312.97,
2412,10120,47,S700_1691,82.21,3863.87,
2413,10133,24,S700_1691,77.64,1863.36,
2414,10143,36,S700_1691,109.61,3945.96,
2415,10156,48,S700_1691,103.21,4954.08,
2416,10168,28,S700_1691,98.65,2762.2,
2417,10199,48,S700_1691,83.12,3989.76,
2418,10210,21,S700_1691,78.55,1649.55,
2419,10223,25,S700_1691,101.39,2534.75,
2420,10235,25,S700_1691,103.21,2580.25,
2421,10250,31,S700_1691,91.34,2831.54,
2422,10262,40,S700_1691,84.03,3361.2,
2423,10275,32,S700_1691,89.51,2864.32,
2424,10284,24,S700_1691,83.12,1994.88,
2425,10296,42,S700_1691,102.3,4296.6,
2426,10308,21,S700_1691,105.95,2224.95,
2427,10316,34,S700_1691,82.21,2795.14,
2428,10328,27,S700_1691,102.3,2762.1,
2429,10340,30,S700_1691,88.6,2658.0,
2430,10353,39,S700_1691,129.33,5043.87,
2431,10361,20,S700_1691,60.54,1210.8,
2432,10375,37,S700_1691,81.87,3029.19,
2433,10388,46,S700_1691,218.84,10066.6,
2434,10398,47,S700_1691,87.69,4121.43,
2435,10401,11,S700_1691,103.21,1135.31,
2436,10416,23,S700_1691,91.34,2100.82,
2437,10105,29,S700_1938,70.15,2034.35,
2438,10117,38,S700_1938,79.68,3027.84,
2439,10128,32,S700_1938,97.0,3104.0,
2440,10142,43,S700_1938,84.01,3612.43,
2441,10153,31,S700_1938,87.48,2711.88,
2442,10166,29,S700_1938,103.93,3013.97,
2443,10177,31,S700_1938,88.34,2738.54,
2444,10185,30,S700_1938,94.4,2832.0,
2445,10196,50,S700_1938,94.4,4720.0,
2446,10208,40,S700_1938,80.55,3222.0,
2447,10221,23,S700_1938,97.0,2231.0,
2448,10232,26,S700_1938,88.34,2296.84,
2449,10248,40,S700_1938,103.93,4157.2,
2450,10273,21,S700_1938,102.2,2146.2,
2451,10282,43,S700_1938,86.61,3724.23,
2452,10293,29,S700_1938,71.89,2084.81,
2453,10306,38,S700_1938,91.81,3488.78,
2454,10314,23,S700_1938,76.22,1753.06,
2455,10327,20,S700_1938,173.46,3469.2,
2456,10337,36,S700_1938,70.3,2530.8,
2457,10350,28,S700_1938,104.44,2924.32,
2458,10372,44,S700_1938,102.2,4496.8,
2459,10397,32,S700_1938,80.55,2577.6,
2460,10414,34,S700_1938,103.93,3533.62,
2461,10106,30,S700_2047,105.91,3177.3,
2462,10119,29,S700_2047,94.14,2730.06,
2463,10131,22,S700_2047,85.99,1891.78,
2464,10143,26,S700_2047,100.48,2612.48,
2465,10155,32,S700_2047,91.43,2925.76,
2466,10167,29,S700_2047,101.38,2940.02,
2467,10178,34,S700_2047,96.86,3293.24,
2468,10186,24,S700_2047,99.57,2389.68,
2469,10197,24,S700_2047,90.52,2172.48,
2470,10222,26,S700_2047,102.29,2659.54,
2471,10249,40,S700_2047,95.95,3838.0,
2472,10262,44,S700_2047,94.14,4142.16,
2473,10274,24,S700_2047,90.52,2172.48,
2474,10283,20,S700_2047,94.14,1882.8,
2475,10296,34,S700_2047,102.29,3477.86,
2476,10307,34,S700_2047,97.76,3323.84,
2477,10316,45,S700_2047,93.24,4195.8,
2478,10328,41,S700_2047,101.38,4156.58,
2479,10339,55,S700_2047,71.25,3918.75,
2480,10352,23,S700_2047,102.29,2352.67,
2481,10361,24,S700_2047,45.39,1089.36,
2482,10373,32,S700_2047,84.41,2701.12,
2483,10386,29,S700_2047,85.76,2487.04,
2484,10398,36,S700_2047,108.62,3910.32,
2485,10400,46,S700_2047,87.8,4038.8,
2486,10415,32,S700_2047,95.95,3070.4,
2487,10106,34,S700_2466,110.69,3763.46,
2488,10120,24,S700_2466,107.7,2584.8,
2489,10131,40,S700_2466,110.69,4427.6,
2490,10143,26,S700_2466,82.77,2152.02,
2491,10155,20,S700_2466,117.67,2353.4,
2492,10168,31,S700_2466,110.69,3431.39,
2493,10178,22,S700_2466,87.75,1930.5,
2494,10198,42,S700_2466,113.68,4774.56,
2495,10210,26,S700_2466,99.72,2592.72,
2496,10222,37,S700_2466,87.75,3246.75,
2497,10235,38,S700_2466,88.75,3372.5,
2498,10250,35,S700_2466,111.69,3909.15,
2499,10262,33,S700_2466,90.75,2994.75,
2500,10275,39,S700_2466,114.68,4472.52,
2501,10284,45,S700_2466,101.71,4576.95,
2502,10296,24,S700_2466,101.71,2441.04,
2503,10308,35,S700_2466,88.75,3106.25,
2504,10316,23,S700_2466,117.67,2706.41,
2505,10328,37,S700_2466,108.69,4021.53,
2506,10340,55,S700_2466,87.75,4826.25,
2507,10352,49,S700_2466,100.72,4935.28,
2508,10361,26,S700_2466,105.95,2754.7,
2509,10375,33,S700_2466,116.87,3856.71,
2510,10386,37,S700_2466,83.84,3102.08,
2511,10398,22,S700_2466,86.76,1908.72,
2512,10401,85,S700_2466,88.75,7543.75,
2513,10416,22,S700_2466,111.69,2457.18,
2514,10105,31,S700_2610,65.77,2038.87,
2515,10119,38,S700_2610,65.77,2499.26,
2516,10129,45,S700_2610,85.29,3838.05,
2517,10143,31,S700_2610,85.29,2643.99,
2518,10154,36,S700_2610,64.33,2315.88,
2519,10167,46,S700_2610,70.11,3225.06,
2520,10177,32,S700_2610,76.62,2451.84,
2521,10185,39,S700_2610,57.82,2254.98,
2522,10197,50,S700_2610,78.79,3939.5,
2523,10208,46,S700_2610,74.45,3424.7,
2524,10222,36,S700_2610,80.95,2914.2,
2525,10233,29,S700_2610,82.4,2389.6,
2526,10248,32,S700_2610,75.89,2428.48,
2527,10261,44,S700_2610,68.67,3021.48,
2528,10273,42,S700_2610,62.16,2610.72,
2529,10283,47,S700_2610,65.77,3091.19,
2530,10295,44,S700_2610,58.55,2576.2,
2531,10306,43,S700_2610,75.17,3232.31,
2532,10316,48,S700_2610,74.45,3573.6,
2533,10327,21,S700_2610,96.31,2022.51,
2534,10339,50,S700_2610,74.35,3717.5,
2535,10350,29,S700_2610,75.35,2185.15,
2536,10373,41,S700_2610,70.33,2883.53,
2537,10386,37,S700_2610,135.61,5017.57,
2538,10397,22,S700_2610,66.5,1463.0,
2539,10414,31,S700_2610,75.89,2352.59,
2540,10103,42,S700_2824,106.21,4460.82,
2541,10114,42,S700_2824,113.29,4758.18,
2542,10126,45,S700_2824,102.16,4597.2,
2543,10140,36,S700_2824,114.3,4114.8,
2544,10150,20,S700_2824,105.2,2104.0,
2545,10164,39,S700_2824,81.93,3195.27,
2546,10175,42,S700_2824,85.98,3611.16,
2547,10183,23,S700_2824,86.99,2000.77,
2548,10194,26,S700_2824,89.01,2314.26,
2549,10206,33,S700_2824,117.33,3871.89,
2550,10217,31,S700_2824,88.0,2728.0,
2551,10229,50,S700_2824,112.28,5614.0,
2552,10245,44,S700_2824,105.2,4628.8,
2553,10258,45,S700_2824,80.92,3641.4,
2554,10270,46,S700_2824,88.0,4048.0,
2555,10281,27,S700_2824,85.98,2321.46,
2556,10291,28,S700_2824,116.32,3256.96,
2557,10304,40,S700_2824,105.2,4208.0,
2558,10313,30,S700_2824,99.13,2973.9,
2559,10324,34,S700_2824,124.95,4248.3,
2560,10336,46,S700_2824,207.8,9558.8,
2561,10348,32,S700_2824,82.83,2650.56,
2562,10358,27,S700_2824,139.31,3761.37,
2563,10371,34,S700_2824,126.51,4301.34,
2564,10382,34,S700_2824,54.84,1864.56,
2565,10411,34,S700_2824,105.2,3576.8,
2566,10424,46,S700_2824,80.92,3722.32,
2567,10106,32,S700_2834,124.58,3986.56,
2568,10120,24,S700_2834,142.38,3417.12,
2569,10133,27,S700_2834,99.67,2691.09,
2570,10145,20,S700_2834,137.63,2752.6,
2571,10168,36,S700_2834,125.77,4527.72,
2572,10188,29,S700_2834,136.45,3957.05,
2573,10210,25,S700_2834,112.72,2818.0,
2574,10223,29,S700_2834,110.34,3199.86,
2575,10235,25,S700_2834,96.11,2402.75,
2576,10250,44,S700_2834,137.63,6055.72,
2577,10263,47,S700_2834,116.28,5465.16,
2578,10275,48,S700_2834,132.89,6378.72,
2579,10285,45,S700_2834,119.84,5392.8,
2580,10297,35,S700_2834,113.9,3986.5,
2581,10308,31,S700_2834,129.33,4009.23,
2582,10318,50,S700_2834,142.38,7119.0,
2583,10328,33,S700_2834,123.4,4072.2,
2584,10340,29,S700_2834,141.19,4094.51,
2585,10353,48,S700_2834,68.8,3302.4,
2586,10361,44,S700_2834,72.42,3186.48,
2587,10375,25,S700_2834,66.73,1668.25,
2588,10388,50,S700_2834,143.09,7154.5,
2589,10398,23,S700_2834,122.21,2810.83,
2590,10401,21,S700_2834,96.11,2018.31,
2591,10416,41,S700_2834,137.63,5642.83,
2592,10106,44,S700_3167,74.4,3273.6,
2593,10120,43,S700_3167,76.0,3268.0,
2594,10143,28,S700_3167,96.0,2688.0,
2595,10155,43,S700_3167,86.4,3715.2,
2596,10168,48,S700_3167,96.0,4608.0,
2597,10199,38,S700_3167,82.4,3131.2,
2598,10210,31,S700_3167,86.4,2678.4,
2599,10223,26,S700_3167,67.2,1747.2,
2600,10235,32,S700_3167,92.0,2944.0,
2601,10250,44,S700_3167,67.2,2956.8,
2602,10262,27,S700_3167,76.0,2052.0,
2603,10275,43,S700_3167,73.6,3164.8,
2604,10284,25,S700_3167,69.6,1740.0,
2605,10296,22,S700_3167,80.8,1777.6,
2606,10308,21,S700_3167,87.2,1831.2,
2607,10316,48,S700_3167,75.2,3609.6,
2608,10328,33,S700_3167,64.0,2112.0,
2609,10341,34,S700_3167,107.18,3644.12,
2610,10353,43,S700_3167,81.95,3523.85,
2611,10361,44,S700_3167,113.68,5001.92,
2612,10375,44,S700_3167,118.38,5208.72,
2613,10386,32,S700_3167,94.34,3018.88,
2614,10398,29,S700_3167,65.6,1902.4,
2615,10401,77,S700_3167,92.0,7084.0,
2616,10416,39,S700_3167,67.2,2620.8,
2617,10105,39,S700_3505,81.14,3164.46,
2618,10118,36,S700_3505,117.2,4219.2,
2619,10129,42,S700_3505,91.15,3828.3,
2620,10142,21,S700_3505,111.19,2334.99,
2621,10153,50,S700_3505,88.15,4407.5,
2622,10167,24,S700_3505,117.2,2812.8,
2623,10177,44,S700_3505,92.16,4055.04,
2624,10185,37,S700_3505,105.18,3891.66,
2625,10197,27,S700_3505,92.16,2488.32,
2626,10208,37,S700_3505,120.2,4447.4,
2627,10222,38,S700_3505,110.19,4187.22,
2628,10232,48,S700_3505,96.16,4615.68,
2629,10248,30,S700_3505,108.18,3245.4,
2630,10261,25,S700_3505,88.15,2203.75,
2631,10273,40,S700_3505,86.15,3446.0,
2632,10283,22,S700_3505,88.15,1939.3,
2633,10295,34,S700_3505,102.17,3473.78,
2634,10306,32,S700_3505,90.15,2884.8,
2635,10315,31,S700_3505,86.15,2670.65,
2636,10327,43,S700_3505,80.0,3440.0,
2637,10337,31,S700_3505,89.38,2770.78,
2638,10350,31,S700_3505,77.34,2397.54,
2639,10373,34,S700_3505,96.34,3275.56,
2640,10386,45,S700_3505,92.08,4143.6,
2641,10397,48,S700_3505,108.18,5192.64,
2642,10414,28,S700_3505,108.18,3029.04,
2643,10105,22,S700_3962,116.19,2556.18,
2644,10117,45,S700_3962,83.42,3753.9,
2645,10129,30,S700_3962,85.41,2562.3,
2646,10142,38,S700_3962,85.41,3245.58,
2647,10153,20,S700_3962,110.23,2204.6,
2648,10167,28,S700_3962,107.25,3003.0,
2649,10177,24,S700_3962,105.27,2526.48,
2650,10185,22,S700_3962,79.45,1747.9,
2651,10197,35,S700_3962,93.35,3267.25,
2652,10208,33,S700_3962,85.41,2818.53,
2653,10222,31,S700_3962,95.34,2955.54,
2654,10232,35,S700_3962,82.43,2885.05,
2655,10248,35,S700_3962,90.37,3162.95,
2656,10261,50,S700_3962,81.43,4071.5,
2657,10273,26,S700_3962,114.21,2969.46,
2658,10283,38,S700_3962,89.38,3396.44,
2659,10294,45,S700_3962,104.28,4692.6,
2660,10306,30,S700_3962,117.19,3515.7,
2661,10315,37,S700_3962,91.37,3380.69,
2662,10327,37,S700_3962,86.61,3204.57,
2663,10337,36,S700_3962,71.89,2588.04,
2664,10350,25,S700_3962,114.19,2854.75,
2665,10373,37,S700_3962,108.8,4025.6,
2666,10386,30,S700_3962,95.48,2864.4,
2667,10397,36,S700_3962,105.27,3789.72,
2668,10414,27,S700_3962,90.37,2439.99,
2669,10106,48,S700_4002,61.44,2949.12,
2670,10119,26,S700_4002,59.22,1539.72,
2671,10131,26,S700_4002,85.13,2213.38,
2672,10143,34,S700_4002,85.87,2919.58,
2673,10155,44,S700_4002,85.87,3778.28,
2674,10168,39,S700_4002,82.91,3233.49,
2675,10178,45,S700_4002,76.25,3431.25,
2676,10198,40,S700_4002,63.67,2546.8,
2677,10210,42,S700_4002,70.33,2953.86,
2678,10222,43,S700_4002,74.03,3183.29,
2679,10235,34,S700_4002,72.55,2466.7,
2680,10250,38,S700_4002,62.19,2363.22,
2681,10262,35,S700_4002,71.07,2487.45,
2682,10275,31,S700_4002,72.55,2249.05,
2683,10284,32,S700_4002,64.41,2061.12,
2684,10296,47,S700_4002,86.62,4071.14,
2685,10308,39,S700_4002,68.11,2656.29,
2686,10316,44,S700_4002,62.19,2736.36,
2687,10328,39,S700_4002,85.87,3348.93,
2688,10339,50,S700_4002,57.86,2893.0,
2689,10352,22,S700_4002,75.51,1661.22,
2690,10361,35,S700_4002,122.21,4277.35,
2691,10373,45,S700_4002,55.62,2502.9,
2692,10386,44,S700_4002,86.4,3801.6,
2693,10398,36,S700_4002,87.36,3144.96,
2694,10401,28,S700_4002,72.55,2031.4,
2695,10416,43,S700_4002,62.19,2674.17,
2696,10106,48,S72_1253,52.64,2526.72,
2697,10119,28,S72_1253,48.17,1348.76,
2698,10131,21,S72_1253,41.71,875.91,
2699,10143,37,S72_1253,50.65,1874.05,
2700,10155,34,S72_1253,49.16,1671.44,
2701,10167,40,S72_1253,41.71,1668.4,
2702,10178,45,S72_1253,51.15,2301.75,
2703,10186,28,S72_1253,52.14,1459.92,
2704,10197,29,S72_1253,41.71,1209.59,
2705,10222,31,S72_1253,45.69,1416.39,
2706,10249,32,S72_1253,57.61,1843.52,
2707,10262,21,S72_1253,57.11,1199.31,
2708,10274,32,S72_1253,58.6,1875.2,
2709,10283,43,S72_1253,57.61,2477.23,
2710,10296,21,S72_1253,45.19,948.99,
2711,10307,34,S72_1253,53.63,1823.42,
2712,10316,34,S72_1253,43.7,1485.8,
2713,10329,44,S72_1253,86.13,3789.72,
2714,10339,27,S72_1253,76.31,2060.37,
2715,10352,49,S72_1253,52.64,2579.36,
2716,10361,23,S72_1253,95.2,2189.6,
2717,10373,25,S72_1253,64.97,1624.25,
2718,10386,50,S72_1253,87.15,4357.5,
2719,10398,34,S72_1253,40.22,1367.48,
2720,10400,20,S72_1253,56.12,1122.4,
2721,10415,42,S72_1253,57.61,2419.62,
2722,10105,25,S72_3212,56.78,1419.5,
2723,10117,50,S72_3212,43.68,2184.0,
2724,10129,32,S72_3212,64.97,2079.04,
2725,10142,39,S72_3212,44.23,1724.97,
2726,10153,50,S72_3212,60.06,3003.0,
2727,10167,38,S72_3212,48.59,1846.42,
2728,10177,40,S72_3212,50.23,2009.2,
2729,10185,28,S72_3212,64.43,1804.04,
2730,10197,42,S72_3212,50.23,2109.66,
2731,10208,42,S72_3212,63.88,2682.96,
2732,10222,36,S72_3212,63.34,2280.24,
2733,10232,24,S72_3212,49.69,1192.56,
2734,10248,23,S72_3212,65.52,1506.96,
2735,10261,29,S72_3212,50.78,1472.62,
2736,10273,37,S72_3212,45.86,1696.82,
2737,10283,33,S72_3212,51.32,1693.56,
2738,10293,32,S72_3212,60.06,1921.92,
2739,10306,35,S72_3212,59.51,2082.85,
2740,10315,40,S72_3212,55.69,2227.6,
2741,10327,37,S72_3212,86.74,3209.38,
2742,10337,42,S72_3212,97.16,4080.72,
2743,10350,20,S72_3212,112.22,2244.4,
2744,10373,29,S72_3212,137.19,3978.51,
2745,10386,43,S72_3212,125.99,5417.57,
2746,10397,34,S72_3212,62.24,2116.16,
2747,10414,47,S72_3212,65.52,3079.44,
